,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
10,medium1k_200,bert,mean,dbscan_eps0.1_min3,0.025,0.267,"{'Science': 0.176, 'Art': 0.176, 'Technology': 0.106, 'Productivity': 0.117, 'Writing': 0.09, 'Business': 0.074, 'Marketing': 0.064, 'Coronavirus': 0.043, 'Health': 0.037, 'Entertainment': 0.032, 'Work': 0.021, 'Mental Health': 0.011, 'Self-awareness': 0.011, 'Books': 0.011, 'Lifestyle': 0.011}","{'Science': 0.165, 'Art': 0.165, 'Technology': 0.1, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.07, 'Marketing': 0.06, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
11,medium1k_200,bert,mean,dbscan_eps0.1_min5,0.025,0.267,"{'Science': 0.176, 'Art': 0.176, 'Technology': 0.106, 'Productivity': 0.117, 'Writing': 0.09, 'Business': 0.074, 'Marketing': 0.064, 'Coronavirus': 0.043, 'Health': 0.037, 'Entertainment': 0.032, 'Work': 0.021, 'Mental Health': 0.011, 'Self-awareness': 0.011, 'Books': 0.011, 'Lifestyle': 0.011}","{'Science': 0.165, 'Art': 0.165, 'Technology': 0.1, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.07, 'Marketing': 0.06, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
12,medium1k_200,bert,mean,dbscan_eps0.1_min10,0.025,0.267,"{'Science': 0.176, 'Art': 0.176, 'Technology': 0.106, 'Productivity': 0.117, 'Writing': 0.09, 'Business': 0.074, 'Marketing': 0.064, 'Coronavirus': 0.043, 'Health': 0.037, 'Entertainment': 0.032, 'Work': 0.021, 'Mental Health': 0.011, 'Self-awareness': 0.011, 'Books': 0.011, 'Lifestyle': 0.011}","{'Science': 0.165, 'Art': 0.165, 'Technology': 0.1, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.07, 'Marketing': 0.06, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
13,medium1k_200,bert,mean,dbscan_eps0.1_min15,0.025,0.267,"{'Science': 0.176, 'Art': 0.176, 'Technology': 0.106, 'Productivity': 0.117, 'Writing': 0.09, 'Business': 0.074, 'Marketing': 0.064, 'Coronavirus': 0.043, 'Health': 0.037, 'Entertainment': 0.032, 'Work': 0.021, 'Mental Health': 0.011, 'Self-awareness': 0.011, 'Books': 0.011, 'Lifestyle': 0.011}","{'Science': 0.165, 'Art': 0.165, 'Technology': 0.1, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.07, 'Marketing': 0.06, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
14,medium1k_200,bert,mean,dbscan_eps0.3_min3,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
15,medium1k_200,bert,mean,dbscan_eps0.3_min5,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
16,medium1k_200,bert,mean,dbscan_eps0.3_min10,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
17,medium1k_200,bert,mean,dbscan_eps0.3_min15,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
18,medium1k_200,bert,mean,dbscan_eps0.5_min3,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
19,medium1k_200,bert,mean,dbscan_eps0.5_min5,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
20,medium1k_200,bert,mean,dbscan_eps0.5_min10,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
21,medium1k_200,bert,mean,dbscan_eps0.5_min15,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
22,medium1k_200,bert,mean,dbscan_eps0.7_min3,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
23,medium1k_200,bert,mean,dbscan_eps0.7_min5,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
24,medium1k_200,bert,mean,dbscan_eps0.7_min10,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
25,medium1k_200,bert,mean,dbscan_eps0.7_min15,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
26,medium1k_200,bert,mean,dbscan_eps1.0_min3,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
27,medium1k_200,bert,mean,dbscan_eps1.0_min5,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
28,medium1k_200,bert,mean,dbscan_eps1.0_min10,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
29,medium1k_200,bert,mean,dbscan_eps1.0_min15,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
30,medium1k_200,bert,mean,gmm1,0.0,1.0,"{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}","{'Science': 0.19, 'Art': 0.165, 'Technology': 0.115, 'Productivity': 0.11, 'Writing': 0.085, 'Business': 0.08, 'Marketing': 0.065, 'Coronavirus': 0.04, 'Health': 0.035, 'Entertainment': 0.03, 'Work': 0.02, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.01}"
31,medium1k_200,bert,mean,gmm2,0.092,0.347,"{'Science': 0.371, 'Art': 0.238, 'Technology': 0.286, 'Productivity': 0.138, 'Writing': 0.115, 'Business': 0.077, 'Marketing': 0.085, 'Coronavirus': 0.038, 'Health': 0.054, 'Entertainment': 0.038, 'Work': 0.023, 'Mental Health': 0.015, 'Self-awareness': 0.015, 'Books': 0.015, 'Lifestyle': 0.011}","{'Science': 0.13, 'Art': 0.155, 'Technology': 0.1, 'Productivity': 0.09, 'Writing': 0.075, 'Business': 0.05, 'Marketing': 0.055, 'Coronavirus': 0.025, 'Health': 0.035, 'Entertainment': 0.025, 'Work': 0.015, 'Mental Health': 0.01, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.005}"
32,medium1k_200,bert,mean,gmm5,0.203,0.325,"{'Science': 0.515, 'Art': 0.305, 'Technology': 0.647, 'Productivity': 0.153, 'Writing': 0.186, 'Business': 0.182, 'Marketing': 0.212, 'Coronavirus': 0.121, 'Health': 0.051, 'Entertainment': 0.069, 'Work': 0.034, 'Mental Health': 0.017, 'Self-awareness': 0.034, 'Books': 0.034, 'Lifestyle': 0.024}","{'Science': 0.085, 'Art': 0.09, 'Technology': 0.055, 'Productivity': 0.045, 'Writing': 0.055, 'Business': 0.03, 'Marketing': 0.035, 'Coronavirus': 0.02, 'Health': 0.015, 'Entertainment': 0.02, 'Work': 0.01, 'Mental Health': 0.005, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.005}"
33,medium1k_200,bert,mean,gmm10,0.315,0.353,"{'Science': 0.69, 'Art': 0.324, 'Technology': 0.35, 'Productivity': 0.262, 'Writing': 0.27, 'Business': 0.217, 'Marketing': 0.261, 'Coronavirus': 0.214, 'Health': 0.119, 'Entertainment': 0.231, 'Work': 0.037, 'Mental Health': 0.052, 'Self-awareness': 0.054, 'Books': 0.04, 'Lifestyle': 0.048}","{'Science': 0.05, 'Art': 0.06, 'Technology': 0.035, 'Productivity': 0.055, 'Writing': 0.05, 'Business': 0.025, 'Marketing': 0.03, 'Coronavirus': 0.015, 'Health': 0.025, 'Entertainment': 0.015, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.01, 'Books': 0.005, 'Lifestyle': 0.005}"
34,medium1k_200,bert,mean,gmm15,0.373,0.351,"{'Science': 0.721, 'Art': 0.258, 'Technology': 0.467, 'Productivity': 0.318, 'Writing': 0.29, 'Business': 0.25, 'Marketing': 0.19, 'Coronavirus': 0.2, 'Health': 0.15, 'Entertainment': 0.375, 'Work': 0.052, 'Mental Health': 0.112, 'Self-awareness': 0.065, 'Books': 0.1, 'Lifestyle': 0.167}","{'Science': 0.045, 'Art': 0.04, 'Technology': 0.035, 'Productivity': 0.035, 'Writing': 0.045, 'Business': 0.02, 'Marketing': 0.02, 'Coronavirus': 0.015, 'Health': 0.015, 'Entertainment': 0.015, 'Work': 0.005, 'Mental Health': 0.005, 'Self-awareness': 0.01, 'Books': 0.01, 'Lifestyle': 0.005}"
35,medium1k_200,bert,mean,gmm20,0.386,0.332,"{'Science': 0.75, 'Art': 0.333, 'Technology': 0.438, 'Productivity': 0.312, 'Writing': 0.292, 'Business': 0.25, 'Marketing': 0.25, 'Coronavirus': 0.343, 'Health': 0.259, 'Entertainment': 0.375, 'Work': 0.125, 'Mental Health': 0.125, 'Self-awareness': 0.076, 'Books': 0.118, 'Lifestyle': 0.071}","{'Science': 0.03, 'Art': 0.04, 'Technology': 0.035, 'Productivity': 0.025, 'Writing': 0.035, 'Business': 0.02, 'Marketing': 0.02, 'Coronavirus': 0.01, 'Health': 0.01, 'Entertainment': 0.015, 'Work': 0.01, 'Mental Health': 0.005, 'Self-awareness': 0.005, 'Books': 0.01, 'Lifestyle': 0.005}"
